business_status,formatted_address,icon,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,photos
OPERATIONAL,"Av. Infanta Elena, 213, 27003 Lugo",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,ChIJe_j1klXOMQ0R7T20ysao6fo,4.4,ChIJe_j1klXOMQ0R7T20ysao6fo,"['point_of_interest', 'establishment']",9,43.0371727,-7.5688405,43.03865867989272,-7.567073870107278,43.03595902010728,-7.569773529892722,True,2CPJ+VF Lugo,8CMJ2CPJ+VF,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106727954424058482384"">Jose Rodriguez</a>'], 'photo_reference': 'ATtYBwLIKuogLZF12Brre5yjAkIdGj1rdv2O9TG6KP_lEIYpe9FpIFyLE3rj82KuQR5lKYMuVxDrhaa3tS_TIObLJ5QEUOLEDyv3thxI7TaIxRh1hlcO6jqfaZIMA4L3v6YP1TS9XNozWnYiRB3i3BL0E4CN8vo_Gcq8h8Iuxe088LJsYJ9m', 'width': 2560}]"
OPERATIONAL,"Azkue Kalea, 1, 48902 Barakaldo, Bizkaia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,IBIL Charging Station,ChIJm8ytYZ1QTg0RGhsvTD2cgr0,0.0,ChIJm8ytYZ1QTg0RGhsvTD2cgr0,"['point_of_interest', 'establishment']",0,43.290412,-2.988979,43.2929566,-2.9875076,43.2827782,-2.993393199999999,True,72R6+5C Baracaldo,8CMV72R6+5C,
OPERATIONAL,"Avenida de España, 1, 26003 Logroño, La Rioja, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/bus-71.png,Logroño,ChIJE5I78UOrWg0RdcEw0kwBAco,2.9,ChIJE5I78UOrWg0RdcEw0kwBAco,"['bus_station', 'transit_station', 'point_of_interest', 'establishment']",71,42.4604484,-2.4451785,42.46187832989273,-2.443794570107277,42.45917867010728,-2.446494229892722,,FH63+5W Logroño,8CJVFH63+5W,"[{'height': 1862, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102456824608065103317"">María Fernando</a>'], 'photo_reference': 'ATtYBwINni-eqwnI4SZvRsexp3H1RXqpraA3wIGPQ9y8M0EdShShrtVE50I-eY_GxiJvE5--7a9uKVuxIQLKllw7TOHoozWJK75L2z6qocRDf6CoAD8rP8AVG7XjJSOrng6oHpMwfdYtJGfdR_o8TQqSBx1o-0iOMwKE3LasG5z_N1OdtH-E', 'width': 1396}]"
OPERATIONAL,"Av. de Colón, 83, 26003 Logroño, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estacíon de Logroño Adif,ChIJl4fObaKrWg0RP4VmekjHhic,0.0,ChIJl4fObaKrWg0RP4VmekjHhic,"['point_of_interest', 'establishment']",0,42.4577319,-2.4409029,42.45905662989272,-2.439886470107278,42.45635697010728,-2.442586129892722,,FH55+3J Logroño,8CJVFH55+3J,
OPERATIONAL,"Av. del Ebro, 9, 26160 Agoncillo, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Grupo Arnedo,ChIJ96Sn0MOlWg0Re1hGi2WhK6g,3.3,ChIJ96Sn0MOlWg0Re1hGi2WhK6g,"['point_of_interest', 'establishment']",7,42.435487,-2.2796663,42.43675562989272,-2.278410470107277,42.43405597010728,-2.281110129892722,False,CPPC+54 Agoncillo,8CJVCPPC+54,
OPERATIONAL,"Calle Estación del Ferrocarril, S/N, 26200 Haro, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estacíon de Haro Adif,ChIJUZEXoKeLTw0Rysdov45Mh5A,0.0,ChIJUZEXoKeLTw0Rysdov45Mh5A,"['point_of_interest', 'establishment']",0,42.5836265,-2.8492737,42.58494672989272,-2.847967870107277,42.58224707010728,-2.850667529892722,,H5M2+F7 Haro,8CJVH5M2+F7,
OPERATIONAL,"N-232, KM. 367, 26510 Pradejón, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,ESTACIONES ARNEDO,ChIJDdVjJz-RWg0RQRW_8OjFyIo,4.5,ChIJDdVjJz-RWg0RQRW_8OjFyIo,"['gas_station', 'point_of_interest', 'establishment']",106,42.319129,-2.0514346,42.32063052989272,-2.050095470107277,42.31793087010728,-2.052795129892722,True,8W9X+MC Pradejón,8CJV8W9X+MC,"[{'height': 2340, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103377448988197889667"">Jorge S.L.</a>'], 'photo_reference': 'ATtYBwKb_kIC8Bc52EgGxvwl8us1vLLqGEU_kEZEdAPckWI9dXgZRyYneeAcbHAO6KiOsjKi02drIE1EZfqBdYJy51As4aLMMC_v8OSqfhOJRWzWi-DR3HTkVNsXceqAdo6hWFKNHudIhwx4AwYcu-DqwsA3UKKcmp9LPFu2_Pz9LFcR75HJ', 'width': 4160}]"
OPERATIONAL,"E.S, AU AP-68 P.K. 100,00 D, 26340 San Asensio, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de Servicio Petronor - Repsol,ChIJFevdQIxfRQ0RGN42Hs5mvbE,3.6,ChIJFevdQIxfRQ0RGN42Hs5mvbE,"['gas_station', 'car_wash', 'point_of_interest', 'establishment']",170,42.5115959,-2.7543183,42.51291352989273,-2.752999870107277,42.51021387010728,-2.755699529892722,True,G66W+J7 San Asensio,8CJVG66W+J7,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113873715407824000205"">A Google User</a>'], 'photo_reference': 'ATtYBwLuOUZINfHDIcmgXq4LSz2O_DGQfopiT60I4PunCOp5zL8o7dtUN6LtOAsbOARLxX8qlu-wBQQBkOyhWp8r2L9lA47OSEKoTkMyHY-NCwu4p8oaZ66TRKFeq-0beKbpTvkLQQf2PkaHuAYl_w1_t2D2qC_NUkGM2Nh1Pl7qUFqE8_g', 'width': 1024}]"
OPERATIONAL,"Calle Ctra. Estación, 49, 26509 Alcanadre, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estacíon de Alcanadre Adif,ChIJTaAXxGuZWg0RdXodybBEWOc,0.0,ChIJTaAXxGuZWg0RdXodybBEWOc,"['point_of_interest', 'establishment']",0,42.4074484,-2.1220287,42.40876887989272,-2.120689870107277,42.40606922010728,-2.123389529892722,,CV4H+X5 Alcanadre,8CJVCV4H+X5,
OPERATIONAL,"P.I. Cantabria I, Av. Mendavía, 14, 26006 Logroño, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de servicio Cepsa,ChIJIUosLaGrWg0RS97ekmGEMFk,4.5,ChIJIUosLaGrWg0RS97ekmGEMFk,"['gas_station', 'point_of_interest', 'establishment']",2,42.472616,-2.4169634,42.47380337989273,-2.415519820107277,42.47110372010728,-2.418219479892722,,FHFM+26 Logroño,8CJVFHFM+26,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116507897470415470942"">A Google User</a>'], 'photo_reference': 'ATtYBwKw8OZDhBpcFzeQJ030m_eufl0OefnT67_i8qH_0T2KLlHuO408sk760Gu6CYg746VlBoKzafHHzXpM_ZxucsMYn6ZY1AZS8wzkyJ0eMYUoQyRmb3zI0KPUwYULvZKvazC7hUGpLbVOtKWjYu8AWOTYUVB52UZ43eLqgVN4yj6QWikr', 'width': 750}]"
OPERATIONAL,"Polígono Industrial I-9 parcela 18 bis, Ctra. Logroño, Km 1, 26142 Villamediana de Iregua, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de servicio Cepsa,ChIJBwyW4b2rWg0R8pQBgmnQeII,4.2,ChIJBwyW4b2rWg0R8pQBgmnQeII,"['gas_station', 'point_of_interest', 'establishment']",30,42.447572,-2.418637,42.44885207989272,-2.417631370107277,42.44615242010727,-2.420331029892722,True,CHXJ+2G Villamediana de Iregua,8CJVCHXJ+2G,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112453158501924173121"">A Google User</a>'], 'photo_reference': 'ATtYBwKokMxynbyNkqIR1vo89QynOEk1j3AHsF7ibeuXBgcrTnSJTCXGbnrvV254Uy6y3eAFx7GsklOAsqv6osGqr_iVrE_jOGSpsE8jPBYh5xoL7a6mNSjoV55BfCt2_qA2YmRjcMjpZljgHJHiqTCUmG1TfqL51Uz096wlbWurwh4mgn8y', 'width': 750}]"
OPERATIONAL,"N-232, Pk 416.1, 26370 Navarrete",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de servicio Cepsa,ChIJeambIPpTRQ0RUiuTG6M-liU,4.2,ChIJeambIPpTRQ0RUiuTG6M-liU,"['gas_station', 'point_of_interest', 'establishment']",69,42.439694,-2.531236,42.44102077989272,-2.529877070107278,42.43832112010728,-2.532576729892722,True,CFQ9+VG Navarrete,8CJVCFQ9+VG,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114138549842659781662"">A Google User</a>'], 'photo_reference': 'ATtYBwJC_ayG_h-7mPdVMmP1GvO-wV8WrZOO73_GMuvEr_hhNycieVkwVJIyvdYI33II1O1jyIcxFXa7Sd1A30KC9VnxBGSK4WyWkrcSo8VZHZjoRoETspFBXx_HA90rTPZva4qbddrnmCOVaydSe8yD5PiMkDXIx9Fwz6tqfReUWqTl7lF9', 'width': 750}]"
OPERATIONAL,"CR LO-20 P.K. 10,00 D, 26007 Logroño, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de Servicio Repsol,ChIJZdWuu3xURQ0ReFEPwRluElQ,3.8,ChIJZdWuu3xURQ0ReFEPwRluElQ,"['gas_station', 'car_wash', 'point_of_interest', 'establishment']",206,42.4542539,-2.5041323,42.45554222989272,-2.502735420107277,42.45284257010728,-2.505435079892722,True,FF3W+P8 Logroño,8CJVFF3W+P8,"[{'height': 1542, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105452180086088123233"">A Google User</a>'], 'photo_reference': 'ATtYBwKDkGWZyMFFHcRhMJsak6Nl46lxzMLiV0P_glkpUmKiJr8jaQW-QCVC8dB09HbzOAeyRP-vABRKlzo_YvAs_JhLn6st1mmBBt0qaLX3wdAo_1L9GTxudahB-AwVMMPEuYRd4U0REjQZFGnr1d-Vxvyn8i-YIIq8s2CYMv-pNuMkvLtk', 'width': 2598}]"
OPERATIONAL,"26200, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/train-71.png,Haro,ChIJ6TOcMOWLTw0RvWarmxBwKUk,4.3,ChIJ6TOcMOWLTw0RvWarmxBwKUk,"['train_station', 'transit_station', 'point_of_interest', 'establishment']",19,42.583635,-2.849396,42.58498037989272,-2.848032470107277,42.58228072010727,-2.850732129892722,,H5M2+F6 Haro,8CJVH5M2+F6,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103121426856833148223"">Susana Barriocanal</a>'], 'photo_reference': 'ATtYBwLWxvGlMLLVu3GN2Zvz2Ijx0jBSzia7rGywao7ichNssM36BYNqnZ4ImFM0bjf11y5SMZCaZpnzivDbScCuPuVhR--RhgjMu3wPEy4KgnSGdnQS-iWWUsnixU-kdNSmrcO3IXZasvxlQf3JU8wg4DIJhIRY_sX3-_0ocXfWRN_kgZ_U', 'width': 4032}]"
OPERATIONAL,"Carretera de Lerma, Pk 376, 26320 Baños de Río Tobía, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de servicio Cepsa,ChIJlfX5FCtDRQ0R-cO3-7PAISw,0.0,ChIJlfX5FCtDRQ0R-cO3-7PAISw,"['gas_station', 'point_of_interest', 'establishment']",0,42.351808,-2.753369,42.35316542989273,-2.752051470107278,42.35046577010728,-2.754751129892723,,962W+PM Baños de Río Tobía,8CJV962W+PM,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108546770105686244474"">A Google User</a>'], 'photo_reference': 'ATtYBwLHBRlNhxYXGxNWeEbeTsuH2mwy26DFUzFQ6t1C5Giq4-R04kzWYizLLkrTt0iSu27tWBoxO7u-TjEIrnJ0MDi6c7IW6Bz2XtnhiL-WCy-vQrBy36MChmH_NtrTR_biF4EK9_hEIpGQ7vHrlrPgV6XToWrT19GD3yLKBgqhVRSsvDBx', 'width': 750}]"
OPERATIONAL,"Camino Berceo, s/n, 26320 Baños de Río Tobía, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de servicio Cepsa,ChIJn6T-yjJDRQ0RjMrn97Ady2o,0.0,ChIJn6T-yjJDRQ0RjMrn97Ady2o,"['gas_station', 'point_of_interest', 'establishment']",0,42.333749,-2.763892,42.33500377989272,-2.762509720107277,42.33230412010727,-2.765209379892722,,86MP+FC Baños de Río Tobía,8CJV86MP+FC,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113594655915526392679"">A Google User</a>'], 'photo_reference': 'ATtYBwKBt4aDZ8BGWmJfIUmyYYLUIanam2RdiFX1smCD9vt7QFM9Q0AOWAIv9s7brLGZu_C5h3O_Shh9LWY9zrPLTqwz4r5YXVd_mYhguGf0aBuc-XY1kpjfLAaX0qtffqXl3Z7Jad0oHw_ZfRx2mPmivkTanChn_a1fQ9TDceGjygVIZ_Yz', 'width': 750}]"
OPERATIONAL,"Calle Estacion Ferrocarril, 2, 26550 Rincón de Soto, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estacíon de Rincon De Soto Adif,ChIJz_QlAyqLWg0RZQZaL8E4gdk,0.0,ChIJz_QlAyqLWg0RZQZaL8E4gdk,"['point_of_interest', 'establishment']",0,42.2301756,-1.8477525,42.23157732989272,-1.846344520107277,42.22887767010727,-1.849044179892722,,65J2+3V Rincón de Soto,8CJW65J2+3V,
OPERATIONAL,"Av. del Ebro, 9, 26160 Agoncillo, La Rioja",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Grupo Logístico Arnedo,ChIJwWFa1OmlWg0RMuzorfhfpvA,3.8,ChIJwWFa1OmlWg0RMuzorfhfpvA,"['storage', 'point_of_interest', 'establishment']",71,42.437397,-2.2827436,42.43867112989272,-2.281480120107277,42.43597147010728,-2.284179779892722,True,CPP8+XW Agoncillo,8CJVCPP8+XW,"[{'height': 3328, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107289347937313970040"">Grupo Logístico Arnedo</a>'], 'photo_reference': 'ATtYBwL9oKmi7xXPqh-41mVTdrQ0yUpXppaWK3cqx0X1OZaotNm5kyc5ix2_Vq23FhJXvF1L3VraE-mBoFPhL2IOQnhnJLuRZiAKleD0Z59KJGY8xFRPWNqTOnagO8Tv74tNDCRktsCIWYTTVgrw3V3GeydkQPXW5B7n5FyaNGLOQUxCdWtI', 'width': 4992}]"
