business_status,formatted_address,icon,name,photos,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code
OPERATIONAL,"Calle Rafael Botí, 5, 28023 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación Naturgy Aravaca,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103972512813763732754"">Jorge M. Garcia</a>'], 'photo_reference': 'ATtYBwIhR6-lclrL-RVTV9XwhPCLrsnd71XQXug99meDuyW3DiSYrKAeX3QuI9i1kX9GUwD25z6rD0vYrs5bIe0FesEdGejrRZZnNtBEfYJEskTyWhvSiEJ6iZvJUvf7abLJ0BTdobJfB2TSeE8gLOcG4ix3BuuOFJAqpDS95LGdhZ14fq4l', 'width': 4032}]",ChIJjSMe3pKGQQ0Rfawf-RaSy7E,2.6,ChIJjSMe3pKGQQ0Rfawf-RaSy7E,"['gas_station', 'point_of_interest', 'establishment']",81,40.46352,-3.8047302,40.46491682989272,-3.803359270107278,40.46221717010727,-3.806058929892722,True,F57W+C4 Madrid,8CGRF57W+C4
OPERATIONAL,28002 Madrid,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de Avenida de América,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116609779738352342611"">Enrique Orellana</a>'], 'photo_reference': 'ATtYBwI06cy3AZl79403iwKtT0QozNBJg8baD8jej2Zbj44DpT5XWhMVwKjsnCXXsl8-ahU43h8PgHu_lOzuFtRORcTLmyXqazO1DJKTVYcdTx-76qGgJ7KFvS2371fenBB1bs8iFarjf3X5Ipo0G1lQZLB4IXLTwTn9IsffxGsFjhgMbp4s', 'width': 3840}]",ChIJSbxOvMYoQg0RklRYC9nHTVM,2.8,ChIJSbxOvMYoQg0RklRYC9nHTVM,"['transit_station', 'point_of_interest', 'establishment']",76,40.43832,-3.67645,40.43966982989271,-3.675100170107278,40.43697017010727,-3.677799829892722,,C8QF+8C Madrid,8CGRC8QF+8C
OPERATIONAL,"Calle Titán, 13, 28045 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Grupo CLH,"[{'height': 2048, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104184577452438089054"">CLH, S.A.</a>'], 'photo_reference': 'ATtYBwL72c-DuaZ14Ei1nwjLxxQGxNnUOuwcRSgVJpTVjCQ6by7VIvnyLZiyJVL3EvDAsIbL7RSS1yRTkUZETSXID5Aqn2b_UJKTCPFl0rnb1PF_XflVNHeaJbogetdgQO-PgzillR3CP6YeVHtpPQazdlDfkuksNIPqoDYXNkcGk-qTp2re', 'width': 1365}]",ChIJwf14AWsmQg0RgaJe45yEYv4,4.0,ChIJwf14AWsmQg0RgaJe45yEYv4,"['point_of_interest', 'establishment']",62,40.3909854,-3.6795606,40.39247252989272,-3.678258320107278,40.38977287010728,-3.680957979892722,False,98RC+95 Madrid,8CGR98RC+95
OPERATIONAL,"Calle de Méjico, 17, 28806 Alcalá de Henares, Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Gasolinera Avia,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102736506450357559530"">Felix Lopez</a>'], 'photo_reference': 'ATtYBwIHkh4W7pR6o8CiIqH001FRGRWZjVeqzqFkNHWVBFOMB4vw-MZ6PxEnz79HWJ756zYLk1xZrfa3Y-6pUrH5J8kxq-s2Pf1IqDJwt9YhAg8tWvgJuXyCFKp7-jRWWyrNDeVo3r_D8D3Qu_hSWkKbrOzFKVkASHkmDtOxNqRMDjZdkUwW', 'width': 4032}]",ChIJ7wZBT49JQg0R_kJxWPMMTNs,4.3,ChIJ7wZBT49JQg0R_kJxWPMMTNs,"['gas_station', 'point_of_interest', 'establishment']",223,40.4981813,-3.3901667,40.49945427989273,-3.388632220107278,40.49675462010728,-3.391331879892723,True,FJX5+7W Alcalá de Henares,8CGRFJX5+7W
OPERATIONAL,"Travesia de Jose Alix Alix, 40, 28823 Coslada, Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de Servicio Galp,,ChIJL2TBfY4wQg0Rur2ieyH4QT4,3.9,ChIJL2TBfY4wQg0Rur2ieyH4QT4,"['gas_station', 'point_of_interest', 'establishment']",31,40.4328255,-3.5336217,40.43415132989271,-3.532271870107278,40.43145167010727,-3.534971529892723,True,CFM8+4H Coslada,8CGRCFM8+4H
OPERATIONAL,"Plaza de Castilla, 28046 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Bicimad,,ChIJzdoK3BApQg0RcuuNi2f8p2U,0.0,ChIJzdoK3BApQg0RcuuNi2f8p2U,"['point_of_interest', 'establishment']",0,40.4663611,-3.6886388,40.46762892989272,-3.687283970107278,40.46492927010728,-3.689983629892722,,F886+GG Madrid,8CGRF886+GG
OPERATIONAL,28013 Madrid,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Gran Vía,"[{'height': 3096, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106019588956618629831"">A Google User</a>'], 'photo_reference': 'ATtYBwKA9ZarwQIJ_sM2AkVpSwbYLAvAhoyl6ys-u5ioEsfNWpQMgnAkz9wx-xUGtGChOjId3yL8Y4V2pLCMtdmcNz6YUm-RLFmUoGr7-iy9Fb_ec1ZsISbu8ZY8hI23qYTpfLHOlRYc6ettNPdE6IQvHwxyyWtD20tqse-C6G6D9wOY4tzV', 'width': 4128}]",ChIJofJecocoQg0RSPXAS2CmrzI,4.0,ChIJofJecocoQg0RSPXAS2CmrzI,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",311,40.4198524,-3.7016062,40.42128557989271,-3.700096670107278,40.41858592010727,-3.702796329892722,,C79X+W9 Madrid,8CGRC79X+W9
OPERATIONAL,"Cea Bermúdez, 28003 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Bicimad,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116098533032577855814"">Doncelador</a>'], 'photo_reference': 'ATtYBwICwYYhf0JIqe_DlVIiCHOHJt9GgZLFZez1yOXOIKxL6Me6CK_wYoZpaop6QNfL-NZwcgOmgWbg4xqVaVPk1gXshhcfJE26LBQE4Y_CSLv4__MgTGsZtXGwYuXyj2hVG-4IFKsYXY8Slr-BxghG9VajnVwBDGnR-AMRS2TdJ-Bgtnmz', 'width': 3000}]",ChIJgxqri0QoQg0RrY2y6ha5gKw,4.2,ChIJgxqri0QoQg0RrY2y6ha5gKw,"['point_of_interest', 'establishment']",6,40.438994,-3.715432899999999,40.44038387989272,-3.714081070107278,40.43768422010728,-3.716780729892722,,C7QM+HR Madrid,8CGRC7QM+HR
OPERATIONAL,"Calle del Monasterio de Las Huelgas, 28034 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Paco de Lucía,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110005426600259523558"">Emma Nájera</a>'], 'photo_reference': 'ATtYBwIAkUjWt2_8TK6Cix6121RXTIIgpzWm6He5RjvqcAjmKAH7SN2dSEOUKXm7iJQGb4TR-luacrfeyiXsiax_AABZPkjsMoOmT_Z66i6-srj2WG716RMc8diUh2NDG_qsYvT0-kYN-PiGsWKGGukSagur5mXWCe3Hat60ZXLk-rIYV5LP', 'width': 5184}]",ChIJ3XkOty4qQg0RczQTYT2nZnU,3.9,ChIJ3XkOty4qQg0RczQTYT2nZnU,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",166,40.4996245,-3.7091512,40.50103782989272,-3.707642320107278,40.49833817010727,-3.710341979892722,True,F7XR+R8 Madrid,8CGRF7XR+R8
OPERATIONAL,28001 Madrid,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Serrano,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114188058222852883752"">Rosemary Moraes</a>'], 'photo_reference': 'ATtYBwJHz_wpEw7sZ4YTYqz4cuJ2mo0lcau16fXk0hKOlhYsHnoR20Mvq9IjHDrKJip77lZ6ml6FPIQJXizTfj27-3WntUHJIMgCG9synVwJC5f6wPLcPk88dHzXCn2rBNoAOLK8eIiAgjQ2x7lEUM8wlthKl4xc4_yrM64MybeUYmy8jZVo', 'width': 4032}]",ChIJzaDGPJcoQg0REcyjYnGsJ8Y,4.2,ChIJzaDGPJcoQg0REcyjYnGsJ8Y,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",46,40.4253557,-3.686647,40.42669757989272,-3.68533105,40.42399792010727,-3.68836565,,C8G7+48 Madrid,8CGRC8G7+48
OPERATIONAL,"Plaza de Castilla 2, 28046 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Bicimad,,ChIJGQMGwRApQg0R-tCp6nShIvs,0.0,ChIJGQMGwRApQg0R-tCp6nShIvs,"['point_of_interest', 'establishment']",0,40.4656779,-3.688772199999999,40.46706882989272,-3.687491220107278,40.46436917010728,-3.690190879892722,,F886+7F Madrid,8CGRF886+7F
OPERATIONAL,"San Germán, 28020 Madrid",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Bicimad,,ChIJm3er6QApQg0RgD0BXNO_KSA,5.0,ChIJm3er6QApQg0RgD0BXNO_KSA,"['point_of_interest', 'establishment']",2,40.4572824,-3.7009675,40.45867042989272,-3.699601770107277,40.45597077010728,-3.702301429892721,,F74X+WJ Madrid,8CGRF74X+WJ
OPERATIONAL,28050 Madrid,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Metro de Madrid - Depósito 9 Zona 4,"[{'height': 2688, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108224779350211466787"">Ivan Nuñez Rodriguez</a>'], 'photo_reference': 'ATtYBwLmOr6j0HGpfxHoHVci7HgzeUtHdmLh_rArtWNOoOaLG4anL7vPR-l_YXtC36LF7sbJ8XVvZiWhmeZKveCA0MTV39qpeoztGTvRicmZ-0OVI-Mz6hDdSZnMoobQNDGXvd20gfLswWB54MIhZkpHIzaamapnVGeX89BbqVvDlaqJq59b', 'width': 1520}]",ChIJjdjERrIuQg0RnLkYcDKePEM,3.9,ChIJjdjERrIuQg0RnLkYcDKePEM,"['point_of_interest', 'establishment']",28,40.4838592,-3.6587228,40.48525472989273,-3.657361220107278,40.48255507010728,-3.660060879892721,,F8MR+GG Madrid,8CGRF8MR+GG
