business_status,formatted_address,icon,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,photos
OPERATIONAL,"N-634, 33569 Ribadesella, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Wenea Estación de carga,ChIJD6INN0YfNg0RLScyDH0e33c,0.0,ChIJD6INN0YfNg0RLScyDH0e33c,"['point_of_interest', 'establishment']",0,43.4309674,-5.062521299999999,43.43231712989271,-5.061146070107278,43.42961747010727,-5.063845729892722,True,CWJP+9X Ribadesella,8CMPCWJP+9X,
OPERATIONAL,"Plaza de San Miguel, 1, 33202 Gijón, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJT2G3OWx9Ng0RpDY4GdC0cQE,0.0,ChIJT2G3OWx9Ng0RpDY4GdC0cQE,"['point_of_interest', 'establishment']",0,43.5398613,-5.65813,43.54118917989272,-5.656758070107278,43.53848952010728,-5.659457729892722,True,G8QR+WP Gijón,8CMPG8QR+WP,"[{'height': 739, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110762978899702907843"">Abel Ovies Rino</a>'], 'photo_reference': 'ATtYBwK3jJmeTwL2lPmhlJqgafiNBtUBQBZe4fWuXE2R05rvTF3JqnxjTXpn9BbW3GWtSvgqSxvv3cLMZem6WNmU4nKfMJzb_xlaLeVGJGp2oG_9uNI6wlCm4mOt0M88ET7Wrol8-LtwjKhjP765zJ7CVMBgUPjOgoP-0XAAeS3o04XrwNe3', 'width': 1017}]"
OPERATIONAL,"33401 Avilés, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJc-_xO8OdNg0R7IUmKJfgHn4,4.0,ChIJc-_xO8OdNg0R7IUmKJfgHn4,"['point_of_interest', 'establishment']",1,43.5749789,-5.9293754,43.57630537989272,-5.928123870107278,43.57360572010727,-5.930823529892722,,H3FC+X6 Avilés,8CMPH3FC+X6,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105682901486146025911"">David Rodriguez</a>'], 'photo_reference': 'ATtYBwI3MD5moBo-1bu-HkaHcqUwIXCBfQRK9DwS6aa7_iKbWTn_N-7AxgJupx95pQ2YrbiaaQac0Bf-7s7D1mkTx7BMozCSCF_Nk1Z5mkHnfIqfxFYMIoP8P38TSNMXbvdxmHZ7nVagQqi8Z90grjgjZQTymmPlhGmPT0yq69kn_e8-FSXH', 'width': 4032}]"
OPERATIONAL,"Calle Canga Argüelles, 12, 33202 Gijón, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,edp Estación de carga,ChIJswbieH58Ng0RsF55BhKuAa4,0.0,ChIJswbieH58Ng0RsF55BhKuAa4,"['point_of_interest', 'establishment']",0,43.5384817,-5.650876999999999,43.53983687989273,-5.649539470107277,43.53713722010728,-5.652239129892721,True,G8QX+9J Gijón,8CMPG8QX+9J,
OPERATIONAL,"Calle Avelino Glez Mallada, 27, 33204 Gijón, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,EDP Estación de carga,ChIJNwUaboF8Ng0RfZh_i1C0E2A,0.0,ChIJNwUaboF8Ng0RfZh_i1C0E2A,"['point_of_interest', 'establishment']",0,43.5326774,-5.649454,43.53400657989272,-5.648105620107277,43.53130692010728,-5.650805279892721,True,G9M2+36 Gijón,8CMPG9M2+36,
OPERATIONAL,"8 Aldea, Aldea Bendones, 33195 Santa María de Bendones, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Estación de carga,ChIJ79FU1Kz0Ng0Rvi30K2it86w,0.0,ChIJ79FU1Kz0Ng0Rvi30K2it86w,"['point_of_interest', 'establishment']",0,43.3364285,-5.806597,43.33778237989272,-5.805194720107278,43.33508272010727,-5.807894379892722,True,85PV+H9 Santa María de Bendones,8CMP85PV+H9,
OPERATIONAL,"Carlos Marx, Calle Juanín de Mieres, 1, 33207 Gijón, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,EDP Estación de carga,ChIJs44nu1h8Ng0RqqOUivPFibU,0.0,ChIJs44nu1h8Ng0RqqOUivPFibU,"['point_of_interest', 'establishment']",0,43.5360769,-5.6728762,43.53742602989272,-5.671527920107278,43.53472637010727,-5.674227579892722,True,G8PG+CR Gijón,8CMPG8PG+CR,
OPERATIONAL,"Plaza Europa, 33450 Piedras Blancas, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,EDP Estación de carga,ChIJeejC8didNg0RQ32uziWiY_s,0.0,ChIJeejC8didNg0RQ32uziWiY_s,"['point_of_interest', 'establishment']",0,43.5591662,-5.9772415,43.56049067989272,-5.975876420107277,43.55779102010727,-5.978576079892721,True,H25F+M4 Piedras Blancas,8CMPH25F+M4,
OPERATIONAL,"Calle Escuela Capataces, 43, 33600 Mieres, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJR23JzU33Ng0R8QFpVaWfjCQ,5.0,ChIJR23JzU33Ng0R8QFpVaWfjCQ,"['point_of_interest', 'establishment']",1,43.253244,-5.7745278,43.25449652989272,-5.773188920107278,43.25179687010727,-5.775888579892722,True,763G+75 Mieres,8CMP763G+75,"[{'height': 2523, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105106726857270248484"">TapaSySidraS</a>'], 'photo_reference': 'ATtYBwIw58cBACmXZeHQTNfkyS7_N9wPJtLNkNy7KyH39T3jicCp2q-cj67VqeANmQg6gf1TiEZF3OMtA8BVCBCdEVrEbbRj6zsu1CLxnH4oPzfW7AoqwUYatiYu9Szc5EA4lQJNf29yKryxqbIhAL-npjyzDr4hyduaJ-2RoqCo6CVNBbkh', 'width': 2255}]"
OPERATIONAL,"Camino La Cadellada, 33011 Oviedo, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJb4AHSD2NNg0RU-sI01uVYRk,0.0,ChIJb4AHSD2NNg0RU-sI01uVYRk,"['point_of_interest', 'establishment']",0,43.3773626,-5.8246113,43.37870637989272,-5.823322170107278,43.37600672010728,-5.826021829892722,,95GG+W5 Oviedo,8CMP95GG+W5,
OPERATIONAL,"Aldea Paredes, 33429 Paredes El Cuetu, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Clientes Charging Station,ChIJ18O3XI6LNg0R_7mo3y2Y5lo,0.0,ChIJ18O3XI6LNg0R_7mo3y2Y5lo,"['point_of_interest', 'establishment']",0,43.3881283,-5.8071626,43.38955167989272,-5.805870570107277,43.38685202010728,-5.808570229892721,True,95QV+74 Paredes El Cuetu,8CMP95QV+74,
OPERATIONAL,"Barrio Cerdeño, 14, 33010 Oviedo, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJP86Gk8uNNg0R_vK6rcV7_yQ,0.0,ChIJP86Gk8uNNg0R_vK6rcV7_yQ,"['point_of_interest', 'establishment']",0,43.37161589999999,-5.816210799999999,43.37294127989271,-5.814828720107277,43.37024162010727,-5.817528379892721,,95CM+JG Oviedo,8CMP95CM+JG,
OPERATIONAL,"Calle Canga Argüelles, 14, 33202 Gijón, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos,ChIJhecQ5MF9Ng0RT8TBFt5e6c8,4.0,ChIJhecQ5MF9Ng0RT8TBFt5e6c8,"['point_of_interest', 'establishment']",1,43.5385415,-5.6508615,43.53987332989272,-5.649476920107278,43.53717367010727,-5.652176579892722,,G8QX+CM Gijón,8CMPG8QX+CM,"[{'height': 1649, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110762978899702907843"">Abel Ovies Rino</a>'], 'photo_reference': 'ATtYBwKeOCm8qW3jYwCHYprQhTuscJqSu6yPxh8LkjrfoPHc0lojKKk7m8XLmsRq7dCUnarLldzeh3J6Z4eBQShtE65uTDShljl2jAtSYyQMUZYCwRvINgx_Gwl2vnGfLOu8m4eieVM_1M8pjIyhdajHOUHfdVXkcDbUbuqGSzUkYZMTWv0e', 'width': 1080}]"
OPERATIONAL,"Caserio la Estrecha, 35T, 33011 Oviedo, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJUdy_KK6NNg0RyiV6uS6qnDQ,0.0,ChIJUdy_KK6NNg0RyiV6uS6qnDQ,"['point_of_interest', 'establishment']",0,43.3813393,-5.829434699999999,43.38270982989273,-5.828066970107278,43.38001017010728,-5.830766629892722,,95JC+G6 Oviedo,8CMP95JC+G6,
OPERATIONAL,"Unnamed Road, 33429, 33429, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Tesla Destination Charger,ChIJE7gA5o2LNg0R4KluN2rVcgc,4.5,ChIJE7gA5o2LNg0R4KluN2rVcgc,"['point_of_interest', 'establishment']",2,43.390181,-5.8047372,43.39156507989272,-5.803387120107277,43.38886542010727,-5.806086779892721,True,95RW+34 Oviedo,8CMP95RW+34,"[{'height': 768, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118017170058464335371"">Juan Prieto Fernandez</a>'], 'photo_reference': 'ATtYBwIIZnSQwt8i63IYT1VJV9FogslgVFjLa_3oDkvjuh9i4huJck3lAMMih5vT-GJ762Pb6CLoRUOSBFOMyNi9lr7J4uleg9kmEIiAz23I68Us1LeCOSIutmoCncU1Sc56crP7qDGstHmjo8OruCHFLJ2rSU14vUJNTNo6NLvqQJgWdsuR', 'width': 1024}]"
OPERATIONAL,"Lugar la Fresneda, 9A, 33429, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Punto de recarga para Coches Eléctricos,ChIJCddB2OGLNg0RzQm9uI51wlw,0.0,ChIJCddB2OGLNg0RzQm9uI51wlw,"['point_of_interest', 'establishment']",0,43.4139936,-5.7967385,43.41534632989273,-5.795375520107278,43.41264667010729,-5.798075179892722,,C673+H8 Fonciello,8CMPC673+H8,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105106726857270248484"">TapaSySidraS</a>'], 'photo_reference': 'ATtYBwJP8eC0fN-XXyx20R1KU9hu_ueSET-aOh-eJd4FD-djFCxC6TAPD4EpqDq6SpmQQDJsTjc_yXh1vHCHsxl31NC74iVD4F1GuzQaXT3OCme403YCB0Ty2yrgpCkBbyRACpQxDmbLBZ6mkJXz8G3i6kIM-w58m59TCCMPufLX6wdfDW-D', 'width': 3840}]"
OPERATIONAL,"Av. de Oviedo, 176, 33211 Gijón, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"EDP Comercializadora, SAU Charging Station",ChIJ-elwyuF8Ng0ROZag-qOwIgA,1.0,ChIJ-elwyuF8Ng0ROZag-qOwIgA,"['point_of_interest', 'establishment']",2,43.518088,-5.686847999999999,43.51946522989271,-5.685547770107277,43.51676557010727,-5.688247429892721,True,G897+67 Gijón,8CMPG897+67,
OPERATIONAL,"[no name], 33457 Castriḷḷón, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"EDP Comercializadora, SAU Charging Station",ChIJP-8FSSyfNg0RPc2thR1Fc7o,0.0,ChIJP-8FSSyfNg0RPc2thR1Fc7o,"['point_of_interest', 'establishment']",0,43.558741,-6.033053,43.56009342989272,-6.031702120107278,43.55739377010728,-6.034401779892722,True,HX58+FQ Cabana,8CMMHX58+FQ,
OPERATIONAL,"Av Carr del Puerto, 11, 33830 Belmonte, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"EDP Comercializadora, SAU Charging Station. Estación de carga de vehículos eléctricos.",ChIJJXZTA3THNg0RBCvaB0CcDMc,4.0,ChIJJXZTA3THNg0RBCvaB0CcDMc,"['point_of_interest', 'establishment']",1,43.2846217,-6.2176445,43.28596667989272,-6.216339820107277,43.28326702010728,-6.219039479892721,True,7QMJ+RW Belmonte,8CMM7QMJ+RW,
OPERATIONAL,"Calle Picos de Europa, 33550 Cangas de Onís, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,"EDP Comercializadora, SAU Charging Station",ChIJe6odoeshNg0RqGdrp_ZoSDc,4.5,ChIJe6odoeshNg0RqGdrp_ZoSDc,"['point_of_interest', 'establishment']",2,43.352418,-5.126055,43.35377657989272,-5.124726070107277,43.35107692010727,-5.127425729892721,True,9V2F+XH Cangas de Onís,8CMP9V2F+XH,"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109185068800590779382"">Javi Mendez</a>'], 'photo_reference': 'ATtYBwJTlMf5M6pX22WWD9fTiNNZb6-KTN90iMY6BgWX1_jzO0f-fenbNw67gXMz2cnYxCEXNwPsIkkzhacVDHkueZnjJbAPEsIrj3SeQTZB01jUoOtyy9WtI4iicnK-FZSz9VFCMtL2sFNWdzqrRNvD6HVxqm6HJUCxSlH_r5NU0qaR-QLi', 'width': 800}]"
OPERATIONAL,"Bo Barredo, 1, 33619 Mieres, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJleB1eSb3Ng0RyRjeHsLBv0M,5.0,ChIJleB1eSb3Ng0RyRjeHsLBv0M,"['point_of_interest', 'establishment']",1,43.2430183,-5.7753992,43.24442772989272,-5.774043570107279,43.24172807010728,-5.776743229892722,True,66VF+6R Mieres,8CMP66VF+6R,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105106726857270248484"">TapaSySidraS</a>'], 'photo_reference': 'ATtYBwKflcQPf75DQ7IObRpRJm1fGeDFk60k5kTs-QAPL7SEU6-_rFHezOBGkhz6PcLKwqQu31r0nFymgq-zC_rY1kj0120smcYjQYADj46jUhd-W8tPXQEoG63SRi95zdKBfM9E7ZoiXMPnaadO8cbLIuoTqFxhoIbJtmSsgeHQiXfSV9JP', 'width': 3863}]"
OPERATIONAL,"Polígono Parque Tecnológico, 33394 Gijón, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,EDP Estación de carga,ChIJY-mI6Rl7Ng0RU-2lXo1mt-Q,5.0,ChIJY-mI6Rl7Ng0RU-2lXo1mt-Q,"['point_of_interest', 'establishment']",1,43.5229234,-5.613347,43.52425527989272,-5.611995320107278,43.52155562010728,-5.614694979892722,True,G9FP+5M Gijón,8CMPG9FP+5M,
OPERATIONAL,"Calle Juan de Austria, 10, 33213 Gijón, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Punto de Recarga Para Coches Eléctricos,ChIJQ1wZ5KN9Ng0RRbEPEL_-ugg,0.0,ChIJQ1wZ5KN9Ng0RRbEPEL_-ugg,"['point_of_interest', 'establishment']",0,43.5389948,-5.704622899999999,43.54034787989272,-5.703244720107278,43.53764822010728,-5.705944379892722,True,G7QW+H5 Gijón,8CMPG7QW+H5,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105106726857270248484"">Luis Blanco</a>'], 'photo_reference': 'ATtYBwJYokKDEZmrGXuNFZyxhgN74GweobA8jfMD8nO-jM3RTMFqjHT_v2dZYbUexCQRTm3gV8H2udf3P9Dkr-rMh4lZa-4kpjhxVplHGyH9UIawzyzjoDi4s94G9T5ReO7QAxD3bEYT_XoUgIXhdHbgiZ9Ka49TLHS9z57hsDT4nCIWytX3', 'width': 2968}]"
OPERATIONAL,"33010 Oviedo, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJn5l4VweNNg0ROqqy1XldXWY,0.0,ChIJn5l4VweNNg0ROqqy1XldXWY,"['point_of_interest', 'establishment']",0,43.3705497,-5.8174663,43.37192052989273,-5.816148770107278,43.36922087010728,-5.818848429892721,,95CM+62 Oviedo,8CMP95CM+62,
OPERATIONAL,"Lugar Soto, 85, 33993 Rioseco, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJE17EI1VHNg0Rah4esFMWDh0,0.0,ChIJE17EI1VHNg0Rah4esFMWDh0,"['point_of_interest', 'establishment']",0,43.2021202,-5.4680445,43.20350787989272,-5.466662920107278,43.20080822010728,-5.469362579892722,True,6G2J+RQ Rioseco,8CMP6G2J+RQ,
OPERATIONAL,"Av. de los Monumentos, 33194 Oviedo, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJ0UBNBnuNNg0RsftN1bEwCsg,0.0,ChIJ0UBNBnuNNg0RsftN1bEwCsg,"['point_of_interest', 'establishment']",0,43.373981,-5.863603899999999,43.37534967989272,-5.862238670107278,43.37265002010728,-5.864938329892722,,94FP+HH Oviedo,8CMP94FP+HH,
OPERATIONAL,"Calle Hermanos García Gavito, 33500 Llanes, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Punto de Carga de VE,ChIJfTozP-LqSQ0RG-p70WFHDUo,5.0,ChIJfTozP-LqSQ0RG-p70WFHDUo,"['point_of_interest', 'establishment']",1,43.4221464,-4.7548139,43.42352902989272,-4.753405270107278,43.42082937010727,-4.756104929892722,True,C6CW+V3 Llanes,8CMQC6CW+V3,
OPERATIONAL,"Calle Teodoro Cuesta, 2, 33600 Mieres, Asturias",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estación de carga de vehículos eléctricos,ChIJS5M3t5_3Ng0RYD8MfPGi5u8,5.0,ChIJS5M3t5_3Ng0RYD8MfPGi5u8,"['point_of_interest', 'establishment']",1,43.2488883,-5.7718986,43.25023652989272,-5.770607920107278,43.24753687010728,-5.773307579892721,True,66XH+H6 Mieres,8CMP66XH+H6,"[{'height': 3918, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105106726857270248484"">TapaSySidraS</a>'], 'photo_reference': 'ATtYBwK_vMoeIeCtNis4lIvewI7t8zltVs8EVZL8B2foPe4P-OgoaIL_vAaAF_DnxphBWdAwEYnxAnuaWhhypo_ijp-TdxQlXhGj75TJA4HzOi4oNhHyQrmhPhHW3ySN5QiypkGgo-Mf85SlQnG4UCXVi1L7a700yOO5BERP6Xa-Xb0szD3F', 'width': 2938}]"
OPERATIONAL,"82, Posada, 33690 Lugo de Llanera",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,EDP Estación de carga,ChIJ-ywdzLqONg0RQW4Extn1hOo,0.0,ChIJ-ywdzLqONg0RQW4Extn1hOo,"['point_of_interest', 'establishment']",0,43.422419,-5.826525,43.42377437989273,-5.825182720107279,43.42107472010728,-5.827882379892722,True,C5CF+X9 Lugo de Llanera,8CMPC5CF+X9,
