business_status,formatted_address,icon,name,place_id,rating,reference,types,user_ratings_total,geometry.location.lat,geometry.location.lng,geometry.viewport.northeast.lat,geometry.viewport.northeast.lng,geometry.viewport.southwest.lat,geometry.viewport.southwest.lng,opening_hours.open_now,plus_code.compound_code,plus_code.global_code,photos
OPERATIONAL,"Avenida Andalucía, S/N, 18015 Granada",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/shopping-71.png,Concesionario Renault Japemasa,ChIJO82SbFb8cQ0RhwFTVSkIpWk,4.3,ChIJO82SbFb8cQ0RhwFTVSkIpWk,"['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']",704,37.198289,-3.636791,37.19958867989271,-3.635449570107278,37.19688902010727,-3.638149229892722,False,59X7+87 Granada,8C9R59X7+87,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106794455781078144683"">A Google User</a>'], 'photo_reference': 'ATtYBwKxH2VC4bx5LJ56if5oJF1GKomT6f5onUME8DRGvbgpvt43wgGHzvFDgGTtSxQpICNiCG-LIWMPv3-9bbfnkpccnRF8ck28807omkoWPNJD7ajcoKatl9iac0n1QUB0g_5dp8j0NiSpHkafOTIRzE7EdQMEy8I3IVcHoufCiP3Lsn3O', 'width': 4160}]"
OPERATIONAL,"SE-766, 41590 La Roda de Andalucía, Sevilla",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,ESTACION ADIF,ChIJhVmJMnpfbQ0Rt6konTBx7uU,4.0,ChIJhVmJMnpfbQ0Rt6konTBx7uU,"['point_of_interest', 'establishment']",25,37.2093876,-4.7750433,37.21073872989272,-4.773700170107278,37.20803907010728,-4.776399829892722,,665F+QX La Roda de Andalucía,8C9Q665F+QX,"[{'height': 1536, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103882021339488531404"">Deivid Gonzalez</a>'], 'photo_reference': 'ATtYBwKALye7T0f7su3cAr6g1WSH7dL5Jqax-upyeU2pYTWKJSDhGQ4pD2Yp1W67vhxgf7tlw4RE8cHwJRkUW80xK3Xy322iiSh4OmJ7imWIOVghlDIq3e6NsqOyt1Bsd0FL8mibzMdp4wACWMXC8JFpYbimXZ3QVsejnD6dw-bsSRtHysvk', 'width': 2048}]"
OPERATIONAL,41400 Sevilla,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Iberdrola Clientes Charging Station,ChIJdy_05xNsEg0RR2DyxCUb1i4,0.0,ChIJdy_05xNsEg0RR2DyxCUb1i4,"['point_of_interest', 'establishment']",0,37.3868593,-5.999740099999999,37.38821492989271,-5.998384020107277,37.38551527010727,-6.001083679892721,,92P2+P4 Sevilla,8C9P92P2+P4,
OPERATIONAL,29010 Málaga,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Andalucia Tech,ChIJz1bzp7jwcg0RG0GUPqPdpW8,4.4,ChIJz1bzp7jwcg0RG0GUPqPdpW8,"['light_rail_station', 'transit_station', 'point_of_interest', 'establishment']",5,36.7187625,-4.49456,36.72011232989272,-4.493210170107278,36.71741267010728,-4.495909829892722,,PG94+G5 Málaga,8C8QPG94+G5,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117864985322760023509"">Luis Belgrano de la Fuente</a>'], 'photo_reference': 'ATtYBwLRHiRdDoLth2FLVEA1jn4uK3gYenwPu2SCfW3gN0IvR1aBalw-Ktcz33KYwfQKFKyFZih0L2qqwOE_KXUbUXKR9S63aU80Gy3MFZM1VPR4C3mps2Sw0AYdhKrAE9JYD0VwDGonomFYhUukj-Ne6uhfo3GlXGabnqhKo2UUd6grr8fo', 'width': 4160}]"
OPERATIONAL,"Av. de Andalucía, 11, 41007 Sevilla",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación Naturgy Sevilla-Tussam,ChIJGTQZGNxuEg0RcS3o-jgwbsc,3.8,ChIJGTQZGNxuEg0RcS3o-jgwbsc,"['gas_station', 'point_of_interest', 'establishment']",30,37.3871876,-5.9458237,37.38830727989272,-5.944484120107278,37.38560762010728,-5.947183779892722,True,93P3+VM Sevilla,8C9P93P3+VM,"[{'height': 2250, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115092469416645393990"">ANTONIO BELLO</a>'], 'photo_reference': 'ATtYBwIbwa_vGVHVpHzjhrp2RG1wFoqM1b8XK43kmzq6r2kQcafVFsCldmA51nrwBrtF7UMTO0Ewf8GYtCaeVcuIEKl0UDY-zza_YaF18LMF75rPwht1QYGfJ2q_xdOuouUIJziV-TOLACNI9zB1Xgj4ymX6Ge3eTdHz89R9AOlFT4oB-RQU', 'width': 4000}]"
OPERATIONAL,"Carretera Ronda-Algeciras, Km 1.5, 29400 Ronda, Málaga",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/camping-71.png,Camping El Sur,ChIJaR87rWoxDQ0Rpue18r8Hcaw,4.3,ChIJaR87rWoxDQ0Rpue18r8Hcaw,"['campground', 'rv_park', 'lodging', 'park', 'point_of_interest', 'establishment']",676,36.7209434,-5.172418599999999,36.72229987989272,-5.171042820107278,36.71960022010728,-5.173742479892722,False,PRCH+92 Ronda,8C8PPRCH+92,"[{'height': 650, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103896668768424249780"">Camping El Sur SA</a>'], 'photo_reference': 'ATtYBwIUoWJKFrqZ2e7pGg8nJQkU3miuJc9eYbPHN82ODH3XzR-eu3d-xkCsaEA-01XaZf-uni1N1Qw2r68DFGhkyeB4525eXtYYiDvYiXUAeR27teQ1UFAZM-fwqBXJB-VGklUML5sYujFJwE4fP0IhW3gVQnGoGqB4fIk2BRQO0IPoTPlC', 'width': 866}]"
OPERATIONAL,29003 Málaga,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Princesa - Huelin,ChIJj6swNn_3cg0RD-eo1kQkddc,4.2,ChIJj6swNn_3cg0RD-eo1kQkddc,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",6,36.7043139,-4.4401361,36.70568797989272,-4.438745570107279,36.70298832010728,-4.441445229892723,,PH35+PW Málaga,8C8QPH35+PW,"[{'height': 2240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113977672831504990227"">Angel Sanjuan</a>'], 'photo_reference': 'ATtYBwLn8gekXinAzzSI4HVyATJS_tWeDuPS345Zr6dca0Ugp0ey7nu3duGQSGRnHsJKTwSjxwAy0p_oA16T08SIiP1WBliKf8BjYsZTvc48lqp69DOCU7vMy5v5yonfoaC7UE-IOCn_I10hSUyw_p1ODVe-MUWKSqWZROaMcbc7QCvFe1SF', 'width': 3968}]"
OPERATIONAL,29010 Málaga,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Andalucía Tech,ChIJlfOOoLjwcg0RgkwM_q9wmkw,3.0,ChIJlfOOoLjwcg0RgkwM_q9wmkw,"['subway_station', 'transit_station', 'point_of_interest', 'establishment']",2,36.7188333,-4.4943306,36.72018312989272,-4.492980770107278,36.71748347010728,-4.495680429892722,,PG94+G7 Málaga,8C8QPG94+G7,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105160358868230413170"">ThoR</a>'], 'photo_reference': 'ATtYBwKS2V-w930CF_A5eqf68_K0IeDVfXvdH23FWmJkEORyGBjJUaJAXtQwVNPZksUaDjnzrEOG-ScIfmLQa92EwxZJaETwmlirPnCQ6m-yZ8poPHNXQI04pC5ufa9H_UQ9egk9p5upoj2W90p8gI_Xw299Twg1AUTjB4IUq0JtoA8JsXM', 'width': 4032}]"
OPERATIONAL,"Av. Andalucía, 31, 29400 Ronda, Málaga",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Estacíon de Ronda Adif,ChIJH9ncrEkxDQ0R3rzVbanlG-E,4.0,ChIJH9ncrEkxDQ0R3rzVbanlG-E,"['point_of_interest', 'establishment']",107,36.7484192,-5.161958400000001,36.74971187989271,-5.160562970107278,36.74701222010727,-5.163262629892722,True,PRXQ+96 Ronda,8C8PPRXQ+96,"[{'height': 2592, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114175026132064968955"">Gero Helm</a>'], 'photo_reference': 'ATtYBwLfk6sN1BWrBUUmVYZvDBHm5qk0ScxrRgQ-TGd6DtsaIUcxXwEZGUcUyoGvq0MCHbh4zTskr2QiSmmwnT55xr7ypMMIiu3qxhJoaOZR0jN6KRY4GGd6UEGpv6A8jZh89B-QAXkkTLZ2PD7NCDobP7dgIL5NF0rqhYrGtdAQ8DXcN-Kc', 'width': 4608}]"
OPERATIONAL,"Avenida de Andalucía, s/n BO PP-I5 Fatinafar I, 18015 Granada",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación Naturgy Granada,ChIJEfP3u0r8cQ0Rk_AOtnUPAhw,4.3,ChIJEfP3u0r8cQ0Rk_AOtnUPAhw,"['gas_station', 'point_of_interest', 'establishment']",122,37.1975327,-3.6412093,37.19891827989272,-3.639932870107278,37.19621862010728,-3.642632529892722,True,59X5+2G Granada,8C9R59X5+2G,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117273955449866479394"">A Google User</a>'], 'photo_reference': 'ATtYBwKDXE3ffHPs5gT3lbj_mzMOzibEiwxS9c4PylNx2OhzrnxRkOoB22uB40-f7nf4iimrH1T_H2sHxcQ_8xGATXKj7o_5smdVUxoYxBKVeC8S316w5ttl52ch5Pp6rFgEG3NlC6dLHPrTteWIQxvahHLv1LLMvfr18LYkxom_FWa7KR3s', 'width': 3264}]"
OPERATIONAL,"Virgen Del Carmen, 1, 41420 Fuentes de Andalucía, Sevilla",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de servicio Cepsa,ChIJ028LCvC-Eg0Rp1Q5w9h81v8,3.9,ChIJ028LCvC-Eg0Rp1Q5w9h81v8,"['gas_station', 'point_of_interest', 'establishment']",12,37.464864,-5.342735999999999,37.46613632989272,-5.341366370107279,37.46343667010728,-5.344066029892723,True,FM74+WW Fuentes de Andalucía,8C9PFM74+WW,"[{'height': 750, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102180988791294962866"">A Google User</a>'], 'photo_reference': 'ATtYBwJ6ykxpR3scfKGOXmvHhe0gpYZQ833TxTJNM2nYbh9_RZsKdg0-ok3y1p1iyQmLK6uUdy4UPq6PjWR8X0WQj0RxRBS8HR0Kre_m8P3I58eIOK3r2kE9V5bJDgDALDn5PLd9G7reHbu6wrkVK4_uWt4WYO2PYjL-_Z2Lw-fw8th-4g4E', 'width': 750}]"
OPERATIONAL,"Av. de los Hermanos Machado, 137, 46025 Valencia",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,Lugenergy Estación de carga,ChIJQe4HfUxPYA0RceNWjkOE2lU,5.0,ChIJQe4HfUxPYA0RceNWjkOE2lU,"['point_of_interest', 'establishment']",234,39.4978749,-0.3826875,39.49925057989272,-0.3812599701072777,39.49655092010727,-0.3839596298927222,False,FJX8+4W Valencia,8CFXFJX8+4W,"[{'height': 1600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103463948704173580992"">LugEnergy</a>'], 'photo_reference': 'ATtYBwK2GorkxbpTIOumtLwfECIaGMn8E1X-bLYByh1031NgwvdYU0zwGD1V0h_55mGmFBGSNxkc-Qi-kKxIYxMtgJtYlfB5wbELLV25k1RM5zFg15Ix0CgZlQOuUv6FXz6p3O2wDIWWFrzYMYj77caBQJjR0768bBvnLXqoOWWjTrtsEzQR', 'width': 1200}]"
OPERATIONAL,"N-334, 124,8 IZ, 41590 La Roda de Andalucía, Sevilla",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de Servicio Repsol,ChIJI2ZgU3BfbQ0RvZrXGJM2ARY,4.1,ChIJI2ZgU3BfbQ0RvZrXGJM2ARY,"['gas_station', 'car_wash', 'point_of_interest', 'establishment']",15,37.2144208,-4.777266300000001,37.21573472989272,-4.776032570107279,37.21303507010727,-4.778732229892723,True,667F+Q3 La Roda de Andalucía,8C9Q667F+Q3,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107350964606081566901"">A Google User</a>'], 'photo_reference': 'ATtYBwJlO8mLjz5LMldD6aAYPHWwFMTebMpluaGXAjQSuX9-tr5IyUBHQTR7jzHDEx9JYvK_LuwY3YzlTcWEL4GVzRhJVGgBH7CSl4sP633y05VHmLK4GHdS0khY8yiDvtD5y5bQaXFiSNYznZA43Jqe2vi0NCLt57zfn5UjolLIpIJ6CeM3', 'width': 1080}]"
OPERATIONAL,"Av. de Andalucía, 169, D, 29740 Torre del Mar, Málaga",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de Servicio Repsol,ChIJkVZFPLdHcg0RrY-HxoydxtA,3.7,ChIJkVZFPLdHcg0RrY-HxoydxtA,"['gas_station', 'car_wash', 'point_of_interest', 'establishment']",93,36.7372871,-4.1018186,36.73873312989272,-4.100541420107278,36.73603347010727,-4.103241079892721,True,PVPX+W7 Torre del Mar,8C8QPVPX+W7,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118414282347503892573"">A Google User</a>'], 'photo_reference': 'ATtYBwKN4WAfER5fY-eMQVp19L00me6KCu-o-cnl1YvhCJqnkJeG4mJ0ZOGOI0fpXzfsU2gLuprC3HZxNxdgblWiybDztwJoOoML9pJeFt6bG_JhI2DA6WuglizpjYLqlQnNodpFSiZhSdrAeQ6E3MQWSdmULI7GMG5kCC57csWZwTRc2tYg', 'width': 1080}]"
OPERATIONAL,"Av. de Andalucía, S.N, D, 23680 Alcalá la Real, Jaén",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/gas_station-71.png,Estación de Servicio Repsol,ChIJlw0QsHbvbQ0RVNzKIFvhrMc,4.4,ChIJlw0QsHbvbQ0RVNzKIFvhrMc,"['gas_station', 'car_wash', 'point_of_interest', 'establishment']",15,37.4506807,-3.9208746,37.45205202989273,-3.919468570107279,37.44935237010728,-3.922168229892723,True,F32H+7M Alcalá la Real,8C9RF32H+7M,"[{'height': 608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103784009438322951376"">A Google User</a>'], 'photo_reference': 'ATtYBwLmpo60AHs2FuULBZdnm7ZDIV9NEvHbLdpQLhDSb5PWbI1-Nc7xYhZUVrrl5xvaWQqLRF8ITdBIRJdnHsBl5q7xb-vuQJrax3D3hr6IVhmcdS7adznrydwuT3e-6RLISn2_IMdPenJI6JI_ziPNh3lrRgg0lBEoGpuxeWKiNhE5Sbal', 'width': 1080}]"
